tournament,round,date,team1_player1,team1_player2,team2_player1,team2_player2,team1_sets,team2_sets
2024 PPA Veolia Sacramento Open,Round 16,2024-06-09,McGuffin T.,Bar D.,Taylor C.,Smith S.,2,0
2024 PPA Veolia Sacramento Open,Round 16,2024-06-09,Johnson J.,Frazier D.,Hewett R.,Howells W.,2,0
2024 PPA Veolia Sacramento Open,Round 16,2024-06-09,Garnett C.,Loong T.,Johnson Y.,Bellamy R.,2,1
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Sock J.,Wilson T.,Dayan K.,Beasley N.,1,2
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Teoni P.,Johnson C.,Deakin S.,Jakovljevic I.,2,1
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Staksrud F.,Patriquin H.,Shearer D.,Amiri F.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Stone W.,Dawson C.,Khlif N.,Duong Q.,1,2
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Young D.,Rettenmaier T.,Brown M.,Grollman J.,2,1
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Johns B.,Ignatowich J.,Cassidy R.,Fu R.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Ge A.,Koller A.,Johnson H.,Burrows W.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Arnold J.,Munro J.,Taylor C.,Smith S.,0,2
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,McGuffin T.,Bar D.,Gold H.,Sherry R.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Garnett C.,Loong T.,Taylor Z.,Pailet E.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Hewett R.,Howells W.,Cincola J.,Loyd M.,2,1
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Tardio G.,Newman R.,Andrews J.,Perez E.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Vich J.,Tellez P.,Roddy E.,Diamond C.,2,0
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Young D.,French B.,Johnson Y.,Bellamy R.,0,2
2024 PPA Veolia Sacramento Open,Round 32,2024-06-09,Johnson J.,Frazier D.,Eveloff R.,Alhouni M.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Hovenier B.,Nemoff C.,Finley R.,Angelo S.,1,2
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Dayan K.,Beasley N.,Tamaki K.,Ali R.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Shearer D.,Amiri F.,Palm D.,Newcombe R.,2,1
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Khlif N.,Duong Q.,Gustad A.,Harvey A.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Andrews J.,Perez E.,Hutchins R.,Markowitz E.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Cassidy R.,Fu R.,Hall D.,Larson B.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Johnson H.,Burrows W.,Litvinov D.,Wade N.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Johnson Y.,Bellamy R.,Alda M.,Shekar K.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Taylor Z.,Pailet E.,Powell C.,Lanier S.,2,1
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Cincola J.,Loyd M.,Truex C.,Williams L.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Eveloff R.,Alhouni M.,Etea W.,Wasson L.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Roddy E.,Diamond C.,Bies P.,Farias J.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Deakin S.,Jakovljevic I.,Zwiren N.,Narayanan S.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Brown M.,Grollman J.,Chan M.,Huynh P.,2,0
2024 PPA Veolia Sacramento Open,Round 64,2024-06-09,Taylor C.,Smith S.,Schwend T.,Boydston C.,2,0
2024 PPA Select Medical Orange County Cup,Finals,2024-06-30,Patriquin H.,Tellez P.,Johnson J.,Frazier D.,0,3
2024 PPA Select Medical Orange County Cup,Bronze Medal Match,2024-06-30,Arnold J.,Munro J.,McGuffin T.,Bar D.,1,2
2024 PPA Select Medical Orange County Cup,Semi-Finals,2024-06-30,Johnson J.,Frazier D.,McGuffin T.,Bar D.,2,0
2024 PPA Select Medical Orange County Cup,Semi-Finals,2024-06-30,Patriquin H.,Tellez P.,Arnold J.,Munro J.,2,0
2024 PPA Select Medical Orange County Cup,Quarter Finals,2024-06-30,McGuffin T.,Bar D.,Loong T.,Ignatowich J.,2,1
2024 PPA Select Medical Orange County Cup,Quarter Finals,2024-06-30,Johnson J.,Frazier D.,Alshon C.,Garnett C.,2,0
2024 PPA Select Medical Orange County Cup,Quarter Finals,2024-06-30,Wright M.,Staksrud F.,Arnold J.,Munro J.,0,2
2024 PPA Select Medical Orange County Cup,Quarter Finals,2024-06-30,Johns C.,Johns B.,Patriquin H.,Tellez P.,1,2
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Loong T.,Ignatowich J.,Rettenmaier T.,Ge A.,2,1
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,McGuffin T.,Bar D.,Hewett R.,Oncins E.,2,0
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Johnson J.,Frazier D.,Teoni P.,Johnson C.,2,0
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Navratil Z.,Newman R.,Arnold J.,Munro J.,0,2
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Wright M.,Staksrud F.,Bellamy R.,Koller A.,2,0
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Patriquin H.,Tellez P.,Haworth C.,Goldin G.,2,0
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Alshon C.,Garnett C.,Devilliers J.,Smith P.,2,0
2024 PPA Select Medical Orange County Cup,Round 16,2024-06-30,Johns C.,Johns B.,Shick C.,Khlif N.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Rettenmaier T.,Ge A.,De La Rosa D.,Newell B.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Loong T.,Ignatowich J.,Johnson H.,Johnson Y.,2,1
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Hewett R.,Oncins E.,Deakin S.,Cincola J.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Devilliers J.,Smith P.,Andrews J.,Brown M.,2,1
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Alshon C.,Garnett C.,Hovenier B.,Joseph G.,2,1
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Teoni P.,Johnson C.,Lohani A.,Nemoff C.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Arnold J.,Munro J.,Fought T.,Pailet E.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Navratil Z.,Newman R.,Alhouni M.,Alhouni M.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Bellamy R.,Koller A.,Duong Q.,Young D.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Stone W.,Dawson C.,Haworth C.,Goldin G.,0,2
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Patriquin H.,Tellez P.,Cassidy R.,Jensen D.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Taylor C.,Smith S.,Shick C.,Khlif N.,0,2
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Johns C.,Johns B.,Roddy E.,Diamond C.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,McGuffin T.,Bar D.,Dow G.,Scarpa A.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Johnson J.,Frazier D.,Warnick J.,Burrows W.,2,0
2024 PPA Select Medical Orange County Cup,Round 32,2024-06-30,Wright M.,Staksrud F.,Beasley N.,Whittaker R.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Johnson H.,Johnson Y.,Koszuta K.,Ayotte J.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Deakin S.,Cincola J.,Williams L.,Kravchuk R.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Dow G.,Scarpa A.,Shearer D.,Amiri F.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Hovenier B.,Joseph G.,Hargreaves M.,Evans T.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Lohani A.,Nemoff C.,Byun D.,Do Q.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Eveloff R.,Duong B.,Warnick J.,Burrows W.,0,2
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Fought T.,Pailet E.,Jansson A.,Guidroz L.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Duong Q.,Young D.,Truong J.,Burl C.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Beasley N.,Whittaker R.,Tamaki K.,Estareja R.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Jakovljevic I.,French B.,Haworth C.,Goldin G.,0,2
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Shick C.,Khlif N.,Grant B.,MacKinnon W.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Roddy E.,Diamond C.,Goldberg J.,Fu R.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,De La Rosa D.,Newell B.,Freeman M.,Green M.,2,0
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Andrews J.,Brown M.,Wild M.,A Gonzales Jr R.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Alhouni M.,Alhouni M.,Bacalla D.,Campbell C.,2,1
2024 PPA Select Medical Orange County Cup,Round 64,2024-06-30,Cassidy R.,Jensen D.,Wasson L.,Baca M.,2,0
2024 PPA Bristol Open,Finals,2024-08-18,Duong Q.,Alshon C.,Johns C.,Johns B.,3,0
2024 PPA Bristol Open,Bronze Medal Match,2024-08-18,Devilliers J.,Tellez P.,Ignatowich J.,Daescu A.,2,1
2024 PPA Bristol Open,Semi-Finals,2024-08-18,Johns C.,Johns B.,Ignatowich J.,Daescu A.,2,0
2024 PPA Bristol Open,Semi-Finals,2024-08-18,Devilliers J.,Tellez P.,Duong Q.,Alshon C.,0,2
2024 PPA Bristol Open,Quarter Finals,2024-08-18,Bar D.,Patriquin H.,Ignatowich J.,Daescu A.,1,2
2024 PPA Bristol Open,Quarter Finals,2024-08-18,Dow G.,Scarpa A.,Duong Q.,Alshon C.,0,2
2024 PPA Bristol Open,Quarter Finals,2024-08-18,Loyd M.,Fought T.,Devilliers J.,Tellez P.,1,2
2024 PPA Bristol Open,Quarter Finals,2024-08-18,Johns C.,Johns B.,Staksrud F.,Tardio G.,2,1
2024 PPA Bristol Open,Round 16,2024-08-18,Ignatowich J.,Daescu A.,Loong T.,Khlif N.,2,1
2024 PPA Bristol Open,Round 16,2024-08-18,Bar D.,Patriquin H.,Teoni P.,Johnson C.,2,0
2024 PPA Bristol Open,Round 16,2024-08-18,Johns C.,Johns B.,De La Rosa D.,Emmrich M.,2,0
2024 PPA Bristol Open,Round 16,2024-08-18,Duong Q.,Alshon C.,French B.,Arnold J.,2,0
2024 PPA Bristol Open,Round 16,2024-08-18,Vich J.,McGuffin T.,Dow G.,Scarpa A.,0,2
2024 PPA Bristol Open,Round 16,2024-08-18,Johnson J.,Frazier D.,Loyd M.,Fought T.,1,2
2024 PPA Bristol Open,Round 16,2024-08-18,Devilliers J.,Tellez P.,Shick C.,Sock J.,2,1
2024 PPA Bristol Open,Round 16,2024-08-18,Staksrud F.,Tardio G.,Stone W.,Dawson C.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Loong T.,Khlif N.,Bellamy R.,Johnson H.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Ignatowich J.,Daescu A.,Brown M.,Whittaker R.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Teoni P.,Johnson C.,Johnson Y.,Burrows W.,2,1
2024 PPA Bristol Open,Round 32,2024-08-18,Bar D.,Patriquin H.,Delgado J.,Perez E.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Stone W.,Dawson C.,Roddy E.,Jakovljevic I.,2,1
2024 PPA Bristol Open,Round 32,2024-08-18,Staksrud F.,Tardio G.,Diamond C.,Klinger C.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,De La Rosa D.,Emmrich M.,Campbell C.,Andrews J.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Johns C.,Johns B.,Goldin G.,Estareja R.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Duong Q.,Alshon C.,Boyer D.,Beasley N.,2,1
2024 PPA Bristol Open,Round 32,2024-08-18,Rettenmaier T.,Navratil Z.,Shick C.,Sock J.,0,2
2024 PPA Bristol Open,Round 32,2024-08-18,Loyd M.,Fought T.,Taylor C.,Deakin S.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Johnson J.,Frazier D.,Bryant W.,Acob Z.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,French B.,Arnold J.,Hovenier B.,Young D.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Smith S.,Young D.,Dow G.,Scarpa A.,0,2
2024 PPA Bristol Open,Round 32,2024-08-18,Vich J.,McGuffin T.,Kim E.,Wasson L.,2,0
2024 PPA Bristol Open,Round 32,2024-08-18,Devilliers J.,Tellez P.,Hewett R.,Oncins E.,2,1
2024 PPA Picklr Utah Open,Finals,2024-08-25,Tardio G.,Daescu A.,Ignatowich J.,Wright M.,3,0
2024 PPA Picklr Utah Open,Bronze Medal Match,2024-08-25,Patriquin H.,Tellez P.,Ge A.,Staksrud F.,0,2
2024 PPA Picklr Utah Open,Semi-Finals,2024-08-25,Ge A.,Staksrud F.,Ignatowich J.,Wright M.,0,2
2024 PPA Picklr Utah Open,Semi-Finals,2024-08-25,Patriquin H.,Tellez P.,Tardio G.,Daescu A.,1,2
2024 PPA Picklr Utah Open,Quarter Finals,2024-08-25,Ignatowich J.,Wright M.,Garnett C.,Loong T.,2,1
2024 PPA Picklr Utah Open,Quarter Finals,2024-08-25,Vich J.,McGuffin T.,Tardio G.,Daescu A.,1,2
2024 PPA Picklr Utah Open,Quarter Finals,2024-08-25,Johnson J.,Frazier D.,Patriquin H.,Tellez P.,0,2
2024 PPA Picklr Utah Open,Quarter Finals,2024-08-25,Bar D.,Johns C.,Ge A.,Staksrud F.,1,2
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Garnett C.,Loong T.,Koller A.,Smith S.,2,1
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Ignatowich J.,Wright M.,Shick C.,Sock J.,2,1
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Ge A.,Staksrud F.,French B.,Newman R.,2,0
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Bar D.,Johns C.,Dawson C.,Tamaki K.,2,1
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Vich J.,McGuffin T.,Loyd M.,Fought T.,2,1
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Patriquin H.,Tellez P.,Rettenmaier T.,Stone W.,2,0
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Johnson J.,Frazier D.,Teoni P.,Johnson C.,2,1
2024 PPA Picklr Utah Open,Round 16,2024-08-25,Tardio G.,Daescu A.,Hewett R.,Johnson H.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Garnett C.,Loong T.,Perez E.,Harvey A.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Young D.,Anderson M.,Shick C.,Sock J.,0,2
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Ignatowich J.,Wright M.,Delgado J.,Newcombe R.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,French B.,Newman R.,Dow G.,Scarpa A.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Hewett R.,Johnson H.,Deakin S.,Jakovljevic I.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Tardio G.,Daescu A.,Wasson L.,Weinbach S.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Loyd M.,Fought T.,Khlif N.,Cincola J.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Patriquin H.,Tellez P.,Roddy E.,Diamond C.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Teoni P.,Johnson C.,Farias J.,Taylor C.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Johnson J.,Frazier D.,Finley R.,Angelo S.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Ge A.,Staksrud F.,Dayan K.,Beasley N.,2,0
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Bar D.,Johns C.,Fu R.,Freeman M.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Koller A.,Smith S.,Johnson Y.,Bellamy R.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Dawson C.,Tamaki K.,Jensen D.,Burrows W.,2,1
2024 PPA Picklr Utah Open,Round 32,2024-08-25,Vich J.,McGuffin T.,Alda M.,Morrow T.,2,0
2024 PPA Las Vegas Pickleball Cup,Finals,2024-09-01,Tardio G.,Daescu A.,Bar D.,Navratil Z.,3,1
2024 PPA Las Vegas Pickleball Cup,Bronze Medal Match,2024-09-01,Garnett C.,Loong T.,Newman R.,Alshon C.,0,2
2024 PPA Las Vegas Pickleball Cup,Semi-Finals,2024-09-01,Newman R.,Alshon C.,Bar D.,Navratil Z.,1,2
2024 PPA Las Vegas Pickleball Cup,Semi-Finals,2024-09-01,Tardio G.,Daescu A.,Garnett C.,Loong T.,2,1
2024 PPA Las Vegas Pickleball Cup,Quarter Finals,2024-09-01,Johnson J.,Frazier D.,Tardio G.,Daescu A.,1,2
2024 PPA Las Vegas Pickleball Cup,Quarter Finals,2024-09-01,Patriquin H.,Tellez P.,Bar D.,Navratil Z.,1,2
2024 PPA Las Vegas Pickleball Cup,Quarter Finals,2024-09-01,Johns C.,Johns B.,Newman R.,Alshon C.,1,2
2024 PPA Las Vegas Pickleball Cup,Quarter Finals,2024-09-01,Wright M.,Staksrud F.,Garnett C.,Loong T.,1,2
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Wright M.,Staksrud F.,Arnold J.,Hovenier B.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Newman R.,Alshon C.,French B.,Smith S.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Brown M.,Cassidy R.,Tardio G.,Daescu A.,0,2
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Johnson J.,Frazier D.,Rettenmaier T.,Ge A.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Bar D.,Navratil Z.,Shick C.,Sock J.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Patriquin H.,Tellez P.,Hewett R.,Johnson H.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Johns C.,Johns B.,Stone W.,Duong Q.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 16,2024-09-01,Garnett C.,Loong T.,Devilliers J.,Smith P.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Ignatowich J.,Freeman M.,Shick C.,Sock J.,1,2
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Young D.,Dawson C.,French B.,Smith S.,0,2
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Johns C.,Johns B.,Wasson L.,Andrews J.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Wright M.,Staksrud F.,Angelo S.,Nemoff C.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Rettenmaier T.,Ge A.,Fought T.,Kawka P.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Bar D.,Navratil Z.,Newcombe R.,Jensen D.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Hewett R.,Johnson H.,Teoni P.,Johnson C.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Patriquin H.,Tellez P.,Dayan K.,Beasley N.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Newman R.,Alshon C.,Roddy E.,Diamond C.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Stone W.,Duong Q.,Khlif N.,Johnson Y.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Devilliers J.,Smith P.,Taylor C.,Deakin S.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Garnett C.,Loong T.,Alhouni M.,Alhouni M.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Tardio G.,Daescu A.,Bellamy R.,Koller A.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Vich J.,McGuffin T.,Brown M.,Cassidy R.,1,2
2024 PPA Las Vegas Pickleball Cup,Round 32,2024-09-01,Johnson J.,Frazier D.,Black N.,Pailet E.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Taylor C.,Deakin S.,Venkatesan M.,Quintero J.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Cincola J.,Loyd M.,Acob Z.,Zukeran G.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Angelo S.,Nemoff C.,Goldberg J.,Fu R.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Bellamy R.,Koller A.,Finley R.,Ayotte J.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Brown M.,Cassidy R.,Burrows W.,Tamaki K.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Bond G.,Eveloff R.,Black N.,Pailet E.,0,2
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Teoni P.,Johnson C.,Rosenbach L.,Duffin L.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Alhouni M.,Alhouni M.,Shearer D.,Amiri F.,2,1
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Fought T.,Kawka P.,Traxler D.,Thorn J.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Shick C.,Sock J.,Millet A.,Santini E.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Dow G.,Scarpa A.,Newcombe R.,Jensen D.,0,2
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Dayan K.,Beasley N.,Alda M.,Kim E.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,French B.,Smith S.,Boydston C.,Larson B.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Roddy E.,Diamond C.,Neumann A.,Joseph G.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Khlif N.,Johnson Y.,Mercado A.,Ray P.,2,0
2024 PPA Las Vegas Pickleball Cup,Round 64,2024-09-01,Wasson L.,Andrews J.,Bacalla D.,Campbell C.,2,1
2024 PPA CIBC Atlanta Slam,Finals,2024-09-16,Vich J.,McGuffin T.,Johns C.,Johns B.,1,3
2024 PPA CIBC Atlanta Slam,Bronze Medal Match,2024-09-16,Johnson J.,Frazier D.,Newman R.,Alshon C.,2,0
2024 PPA CIBC Atlanta Slam,Semi-Finals,2024-09-16,Johns C.,Johns B.,Newman R.,Alshon C.,2,0
2024 PPA CIBC Atlanta Slam,Semi-Finals,2024-09-16,Johnson J.,Frazier D.,Vich J.,McGuffin T.,0,2
2024 PPA CIBC Atlanta Slam,Quarter Finals,2024-09-16,Johnson H.,Arnold J.,Newman R.,Alshon C.,0,2
2024 PPA CIBC Atlanta Slam,Quarter Finals,2024-09-16,Johns C.,Johns B.,Tardio G.,Daescu A.,2,1
2024 PPA CIBC Atlanta Slam,Quarter Finals,2024-09-16,Bar D.,Ignatowich J.,Vich J.,McGuffin T.,1,2
2024 PPA CIBC Atlanta Slam,Quarter Finals,2024-09-16,Johnson J.,Frazier D.,Patriquin H.,Tellez P.,2,1
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Newman R.,Alshon C.,Garnett C.,Loong T.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Wright M.,Staksrud F.,Johnson H.,Arnold J.,1,2
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Tardio G.,Daescu A.,Fought T.,Klinger C.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Johns C.,Johns B.,Deakin S.,Jakovljevic I.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Vich J.,McGuffin T.,De La Rosa D.,Emmrich M.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Bar D.,Ignatowich J.,Young D.,Rettenmaier T.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Patriquin H.,Tellez P.,Devilliers J.,Smith P.,2,0
2024 PPA CIBC Atlanta Slam,Round 16,2024-09-16,Johnson J.,Frazier D.,Bellamy R.,Koller A.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Garnett C.,Loong T.,Livornese R.,Tomassi T.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Newman R.,Alshon C.,Diamond C.,Taylor C.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Johnson H.,Arnold J.,Loyd M.,Smith S.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Wright M.,Staksrud F.,Burrows W.,Brown M.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Hewett R.,Navratil Z.,Fought T.,Klinger C.,1,2
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Tardio G.,Daescu A.,Delgado J.,Benitez J.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Teoni P.,Johnson C.,Deakin S.,Jakovljevic I.,1,2
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Johns C.,Johns B.,Neumann A.,Goldin G.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Ge A.,Duong Q.,De La Rosa D.,Emmrich M.,1,2
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Vich J.,McGuffin T.,Roddy E.,Fu R.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Young D.,Rettenmaier T.,Shick C.,Sock J.,2,1
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Bar D.,Ignatowich J.,Oncins E.,Stone W.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Devilliers J.,Smith P.,Khlif N.,French B.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Patriquin H.,Tellez P.,Dow G.,Scarpa A.,2,0
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Young D.,Dawson C.,Bellamy R.,Koller A.,0,2
2024 PPA CIBC Atlanta Slam,Round 32,2024-09-16,Johnson J.,Frazier D.,Cincola J.,Goldberg J.,2,0
